timestamp,red,ir
1766327392.6714299,122799,116408
1766327392.6823826,122799,116408
1766327392.6933331,122528,116251
1766327392.7042868,122826,116401
1766327392.7152474,122826,116401
1766327392.726208,122826,116401
1766327392.7371616,122562,116253
1766327392.7481153,122832,116405
1766327392.759066,122832,116405
1766327392.770026,122832,116405
1766327392.7810235,122541,116252
1766327392.7919786,122863,116419
1766327392.8029313,122863,116419
1766327392.813887,122537,116249
1766327392.8248491,122885,116423
1766327392.8358042,122885,116423
1766327392.8467557,122885,116423
1766327392.8577073,122570,116255
1766327392.8686671,122854,116400
1766327392.879623,122854,116400
1766327392.8905754,122854,116400
1766327392.901526,122854,116400
1766327392.9124804,122911,116420
1766327392.9234416,122911,116420
1766327392.934398,122688,116297
1766327392.9453502,122737,116353
1766327392.956308,122737,116353
1766327392.967394,122737,116353
1766327392.9784832,122733,116309
1766327392.9895303,122470,116256
1766327393.000489,122470,116256
1766327393.0114453,122797,116349
1766327393.0224159,122351,116190
1766327393.0333745,122351,116190
1766327393.0443277,122351,116190
1766327393.0552783,122802,116342
1766327393.066236,122337,116202
1766327393.0771925,122337,116202
1766327393.0881605,122337,116202
1766327393.099114,122790,116341
1766327393.110065,122391,116222
1766327393.1210344,122391,116222
1766327393.1319983,122844,116332
1766327393.1429522,122455,116240
1766327393.1539047,122455,116240
1766327393.1653461,122455,116240
1766327393.1763597,122868,116356
1766327393.1873133,122813,116418
1766327393.1982672,122813,116418
1766327393.2092185,122884,116358
1766327393.220286,122544,116282
1766327393.2313538,122544,116282
1766327393.2423975,122544,116282
1766327393.253428,122720,116283
1766327393.2644968,122538,116274
1766327393.2755537,122538,116274
1766327393.286591,122538,116274
1766327393.2976372,122429,116159
1766327393.3086724,122578,116281
1766327393.3197284,122578,116281
1766327393.3307858,122283,116136
1766327393.3418322,122609,116287
1766327393.3540664,122609,116287
1766327393.3651965,122609,116287
1766327393.3762999,122276,116116
1766327393.3873413,122665,116320
1766327393.3983855,122665,116320
1766327393.4096057,122265,116094
1766327393.420749,122728,116332
1766327393.4317703,122728,116332
1766327393.4427905,122728,116332
1766327393.453821,122339,116145
1766327393.4648623,122766,116350
1766327393.4759114,122766,116350
1766327393.4869301,122766,116350
1766327393.4979484,122357,116240
1766327393.508966,122357,116240
1766327393.5200248,122357,116240
1766327393.5312037,122448,116180
1766327393.542259,122823,116374
1766327393.553394,122823,116374
1766327393.5646281,122823,116374
1766327393.5758832,122453,116191
1766327393.5871642,122847,116372
1766327393.598443,122847,116372
1766327393.6095908,122451,116203
1766327393.620745,122853,116358
1766327393.6318197,122853,116358
1766327393.6429138,122853,116358
1766327393.6540432,122488,116194
1766327393.665178,122886,116384
1766327393.6762757,122886,116384
1766327393.6873584,122578,116256
1766327393.698445,122850,116366
1766327393.7095292,122850,116366
1766327393.7206373,122850,116366
1766327393.7316976,122614,116237
1766327393.742841,122600,116267
1766327393.7540643,122600,116267
1766327393.7651584,122600,116267
1766327393.7762337,122382,116176
1766327393.787307,122382,116176
1766327393.7982743,122382,116176
1766327393.809227,122694,116273
1766327393.8201947,122917,116498
1766327393.8311732,122917,116498
1766327393.8421273,122917,116498
1766327393.8530803,122725,116277
1766327393.8640463,122370,116177
1766327393.8750062,122370,116177
1766327393.8859599,122735,116299
1766327393.896913,122411,116197
1766327393.9078643,122411,116197
1766327393.918825,122411,116197
1766327393.9297795,122776,116285
1766327393.9407322,122528,116251
1766327393.9516833,122528,116251
1766327393.9626346,122528,116251
1766327393.9736128,122762,116300
1766327393.984571,122562,116253
1766327393.9955223,122562,116253
1766327394.0064752,122804,116266
1766327394.0174348,122541,116252
1766327394.028389,122541,116252
1766327394.0393407,122541,116252
1766327394.0502923,122556,116178
1766327394.0612435,122537,116249
1766327394.0722024,122537,116249
1766327394.0831547,122537,116249
1766327394.0941079,122570,116255
1766327394.105059,122570,116255
1766327394.1160157,122570,116255
1766327394.12697,122200,116050
1766327394.1379209,122854,116400
1766327394.1488717,122854,116400
1766327394.1598222,122854,116400
1766327394.1707954,122202,116042
1766327394.1817703,122688,116297
1766327394.192739,122688,116297
1766327394.2036915,122253,116090
1766327394.2146585,122733,116309
1766327394.2256396,122733,116309
1766327394.236597,122733,116309
1766327394.2475512,122284,116092
1766327394.2585664,122797,116349
1766327394.2696087,122797,116349
1766327394.2805688,122797,116349
1766327394.2915232,122339,116115
1766327394.3024764,122802,116342
1766327394.3134346,122802,116342
1766327394.3243961,122387,116105
1766327394.3353503,122790,116341
1766327394.3463027,122790,116341
1766327394.3572547,122790,116341
1766327394.3682168,122394,116118
1766327394.3791835,122844,116332
1766327394.3901365,122844,116332
1766327394.4011884,122844,116332
1766327394.412256,122868,116356
1766327394.4232478,122868,116356
1766327394.4342697,122868,116356
1766327394.445229,122458,116146
1766327394.4561827,122884,116358
1766327394.4671454,122884,116358
1766327394.478106,122884,116358
1766327394.4890544,122530,116188
1766327394.5000088,122720,116283
1766327394.5109618,122720,116283
1766327394.5219162,122565,116193
1766327394.5328922,122429,116159
1766327394.5438457,122429,116159
1766327394.5547976,122429,116159
1766327394.5657492,122630,116207
1766327394.5767174,122283,116136
1766327394.58768,122283,116136
1766327394.5987139,122283,116136
1766327394.609686,122628,116220
1766327394.6206484,122276,116116
1766327394.6316013,122276,116116
1766327394.6425543,122693,116193
1766327394.6535065,122265,116094
1766327394.6644614,122265,116094
1766327394.6754143,122265,116094
1766327394.6863656,122709,116239
1766327394.6973214,122339,116145
1766327394.7082758,122339,116145
1766327394.7192287,122339,116266
1766327394.7301936,122386,116134
1766327394.7411473,122386,116134
1766327394.7520998,122386,116134
1766327394.7630534,122757,116259
1766327394.7740166,122448,116180
1766327394.7849753,122448,116180
1766327394.7959304,122448,116180
1766327394.8068826,122790,116268
1766327394.8178384,122453,116191
1766327394.8287902,122453,116191
1766327394.839742,122772,116267
1766327394.8506932,122451,116203
1766327394.8616467,122451,116203
1766327394.8726072,122451,116203
1766327394.883575,122505,116129
1766327394.894527,122488,116194
1766327394.9054792,122488,116194
1766327394.9164317,122488,116194
1766327394.927382,122229,116024
1766327394.9383335,122578,116256
1766327394.9492836,122578,116256
1766327394.9602375,122194,115979
1766327394.9711902,122614,116237
1766327394.98215,122614,116237
1766327394.993102,122614,116237
1766327395.0040538,122208,116021
1766327395.0150096,122626,116227
1766327395.0259612,122626,116227
1766327395.0369143,122626,116227
1766327395.0478668,122694,116273
1766327395.0588176,122694,116273
1766327395.0697696,122694,116273
1766327395.0807214,122303,116058
1766327395.0916722,122725,116277
1766327395.1026227,122725,116277
1766327395.1135747,122725,116277
1766327395.1245272,122370,116087
1766327395.1354775,122735,116299
1766327395.146428,122735,116299
1766327395.1573787,122388,116093
1766327395.16833,122776,116285
1766327395.1793122,122776,116285
1766327395.1903162,122776,116285
1766327395.2012756,122376,116085
1766327395.212233,122762,116300
1766327395.2231886,122762,116300
1766327395.2341757,122762,116300
1766327395.2451308,122391,116091
1766327395.2560835,122804,116266
1766327395.2670398,122804,116266
1766327395.2779918,122456,116138
1766327395.2889426,122556,116178
1766327395.299894,122556,116178
1766327395.31085,122556,116178
1766327395.3218036,122515,116133
1766327395.3327563,122269,116054
1766327395.3437076,122269,116054
1766327395.354658,122269,116054
1766327395.3656344,122543,116138
1766327395.3766088,122200,116050
1766327395.3875587,122200,116050
1766327395.3985121,122602,116177
1766327395.4095888,122202,116042
1766327395.4205883,122202,116042
1766327395.4316087,122202,116042
1766327395.442567,122629,116187
1766327395.4535189,122253,116090
1766327395.4644778,122253,116090
1766327395.4754288,122681,116205
1766327395.48638,122284,116092
1766327395.4973307,122284,116092
1766327395.5082824,122284,116092
1766327395.5192358,122674,116191
1766327395.5302117,122339,116115
1766327395.5411663,122339,116115
1766327395.5521183,122339,116115
1766327395.5630703,122683,116206
1766327395.5740254,122387,116105
1766327395.5850077,122387,116105
1766327395.5961103,122723,116227
1766327395.607077,122394,116118
1766327395.6180406,122394,116118
1766327395.6289973,122394,116118
1766327395.6400087,122751,116222
1766327395.651076,122408,116115
1766327395.6620321,122408,116115
1766327395.6729898,122408,116115
1766327395.6839478,122458,116146
1766327395.6948996,122458,116146
1766327395.705855,122458,116146
1766327395.7168088,122346,116049
1766327395.7277687,122530,116188
1766327395.7387264,122530,116188
1766327395.7496784,122530,116188
1766327395.7606297,122200,115993
1766327395.7715878,122565,116193
1766327395.7825577,122565,116193
1766327395.7935107,122229,116019
1766327395.8044627,122630,116207
1766327395.8154128,122630,116207
1766327395.8263686,122630,116207
1766327395.8373208,122258,116020
1766327395.8482735,122628,116220
1766327395.859224,122628,116220
1766327395.8701766,122628,116220
1766327395.8811288,122289,116027
1766327395.8920798,122693,116193
1766327395.9030306,122693,116193
1766327395.9139812,122400,116079
1766327395.9249482,122709,116239
1766327395.9359076,122709,116239
1766327395.9468603,122709,116239
1766327395.9578123,122424,116077
1766327395.9687655,122766,116266
1766327395.9797409,122766,116266
1766327395.990696,122766,116266
1766327396.0016496,122766,116266
1766327396.0126047,122757,116259
1766327396.0235581,122757,116259
1766327396.0345106,122417,116074
1766327396.0454624,122790,116268
1766327396.0564156,122790,116268
1766327396.0673664,122790,116268
1766327396.0783184,122460,116087
1766327396.089269,122772,116267
1766327396.1002207,122772,116267
1766327396.111171,122511,116106
1766327396.1221228,122505,116129
1766327396.1330729,122505,116129
1766327396.144028,122505,116129
1766327396.1549795,122562,116126
1766327396.1659327,122229,116024
1766327396.176907,122229,116024
1766327396.1878676,122229,116024
1766327396.1988206,122620,116144
1766327396.2097719,122194,115979
1766327396.220726,122194,115979
1766327396.2316854,122646,116181
1766327396.2426422,122208,116021
1766327396.2535944,122208,116021
1766327396.2645593,122208,116021
1766327396.2756283,122656,116163
1766327396.2865875,122199,115992
1766327396.2975402,122199,115992
1766327396.308495,122199,115992
1766327396.319454,122658,116157
1766327396.3304088,122303,116058
1766327396.34137,122303,116058
1766327396.3523235,122702,116178
1766327396.363278,122370,116087
1766327396.3742344,122370,116087
1766327396.3851993,122370,116087
1766327396.3961663,122718,116182
1766327396.407247,122388,116093
1766327396.4182947,122388,116093
1766327396.4292507,122697,116175
1766327396.440206,122376,116085
1766327396.4511607,122376,116085
1766327396.4621131,122376,116085
1766327396.4730651,122488,116087
1766327396.4840207,122391,116091
1766327396.4949722,122391,116091
1766327396.5059235,122391,116091
1766327396.5168772,122239,115962
1766327396.5278275,122456,116138
1766327396.5387778,122456,116138
1766327396.5497282,122175,115967
1766327396.5607026,122515,116133
1766327396.5716581,122515,116133
1766327396.582629,122515,116133
1766327396.5937119,122191,115966
1766327396.604701,122543,116138
1766327396.6157348,122543,116138
1766327396.6268554,122543,116138
1766327396.6379247,122602,116177
1766327396.649001,122602,116177
1766327396.660066,122602,116177
1766327396.6710472,122315,116010
1766327396.6820066,122629,116187
1766327396.6929634,122629,116187
1766327396.703916,122629,116187
1766327396.7148752,122385,116033
1766327396.7258282,122681,116205
1766327396.7367868,122681,116205
1766327396.747739,122352,116016
1766327396.7586913,122674,116191
1766327396.769653,122674,116191
1766327396.7806215,122674,116191
1766327396.7915733,122383,116036
1766327396.8025246,122683,116206
1766327396.813476,122683,116206
1766327396.8244376,122683,116206
1766327396.8353891,122384,116038
1766327396.8463445,122723,116227
1766327396.8572972,122723,116227
1766327396.868255,122462,116023
1766327396.8792086,122751,116222
1766327396.8901615,122751,116222
1766327396.9011126,122751,116222
1766327396.912064,122512,116088
1766327396.923021,122656,116169
1766327396.9339738,122656,116169
1766327396.9449248,122656,116108
1766327396.9558756,122346,116049
